Date,"Discharge, cubic feet per second (Mean) USGS 02296750 PEACE RIVER AT SR 70 AT ARCADIA, FL"
2/13/2019,27.3540288
2/14/2019,30.582144
2/15/2019,33.98016
2/16/2019,33.130656
2/17/2019,30.865312
2/18/2019,28.883136
2/19/2019,27.7221472
2/20/2019,26.8726432
2/21/2019,25.8532384
2/22/2019,24.6072992
2/23/2019,23.219776
2/24/2019,21.94552
2/25/2019,20.4447296
2/26/2019,18.972256
2/27/2019,26.3629408
2/28/2019,34.263328
3/1/2019,34.263328
3/2/2019,29.449472
3/3/2019,24.3807648
3/4/2019,20.9827488
3/5/2019,19.4536416
3/6/2019,18.5758208
3/7/2019,17.9528512
3/8/2019,17.273248
3/9/2019,16.706912
3/10/2019,16.4803776
3/11/2019,16.0273088
3/12/2019,15.3193888
3/13/2019,14.5548352
3/14/2019,13.6770144
3/15/2019,12.6292928
3/16/2019,12.6292928
3/17/2019,13.4787968
3/18/2019,13.7619648
3/19/2019,14.4132512
3/20/2019,19.3686912
3/21/2019,21.6340352
3/22/2019,19.397008
3/23/2019,17.0467136
3/24/2019,15.3760224
3/25/2019,14.0451328
3/26/2019,12.7991936
3/27/2019,11.609888
3/28/2019,10.5338496
3/29/2019,9.627712
3/30/2019,8.778208
3/31/2019,8.0986048
4/1/2019,7.645536
4/2/2019,7.4756352
4/3/2019,7.4190016
4/4/2019,7.4473184
4/5/2019,7.1924672
4/6/2019,6.7110816
4/7/2019,6.5694976
4/8/2019,7.2491008
4/9/2019,7.928704
4/10/2019,8.070288
4/11/2019,7.9570208
4/12/2019,7.8154368
4/13/2019,7.3340512
4/14/2019,6.796032
4/15/2019,7.2491008
4/16/2019,7.2491008
4/17/2019,7.1641504
4/18/2019,6.8243488
4/19/2019,6.796032
4/20/2019,8.3817728
4/21/2019,9.4294944
4/22/2019,8.636624
4/23/2019,7.503952
4/24/2019,6.654448
4/25/2019,6.1164288
4/26/2019,5.8615776
4/27/2019,5.7199936
4/28/2019,5.5784096
4/29/2019,5.2952416
4/30/2019,5.0403904
5/1/2019,4.7855392
5/2/2019,4.95544
5/3/2019,5.7483104
5/4/2019,6.5978144
5/5/2019,6.1164288
5/6/2019,6.1447456
5/7/2019,6.1447456
5/8/2019,5.66336
5/9/2019,5.6067264
5/10/2019,6.3429632
5/11/2019,8.7215744
5/12/2019,7.7304864
5/13/2019,7.0508832
5/14/2019,6.7677152
5/15/2019,7.2774176
5/16/2019,7.220784
5/17/2019,6.4845472
5/18/2019,5.804944
5/19/2019,5.3235584
5/20/2019,4.8421728
5/21/2019,4.24752
5/22/2019,3.9360352
5/23/2019,3.7944512
5/24/2019,3.681184
5/25/2019,3.6245504
5/26/2019,3.4546496
5/27/2019,3.3413824
5/28/2019,3.256432
5/29/2019,3.1714816
5/30/2019,3.0865312
5/31/2019,2.973264
6/1/2019,3.1997984
6/2/2019,3.1431648
6/3/2019,3.0298976
6/4/2019,3.0582144
6/5/2019,3.256432
6/6/2019,4.4740544
6/7/2019,5.1536576
6/8/2019,5.6067264
6/9/2019,5.7483104
6/10/2019,10.901968
6/11/2019,20.6429472
6/12/2019,22.2853216
6/13/2019,20.3031456
6/14/2019,27.467296
6/15/2019,35.962336
6/16/2019,30.015808
6/17/2019,30.298976
6/18/2019,34.263328
6/19/2019,44.457376
6/20/2019,52.952416
6/21/2019,56.350432
6/22/2019,53.235584
6/23/2019,45.873216
6/24/2019,39.077184
6/25/2019,33.696992
6/26/2019,29.73264
6/27/2019,27.8354144
6/28/2019,23.7011616
6/29/2019,20.4447296
6/30/2019,29.449472
7/1/2019,33.98016
7/2/2019,29.449472
7/3/2019,24.494032
7/4/2019,20.671264
7/5/2019,20.388096
7/6/2019,20.4164128
7/7/2019,23.8144288
7/8/2019,34.263328
7/9/2019,38.22768
7/10/2019,41.625696
7/11/2019,39.64352
7/12/2019,36.81184
7/13/2019,37.095008
7/14/2019,35.962336
7/15/2019,34.829664
7/16/2019,33.130656
7/17/2019,31.431648
7/18/2019,32.847488
7/19/2019,39.077184
7/20/2019,40.209856
7/21/2019,39.077184
7/22/2019,41.05936
7/23/2019,44.740544
7/24/2019,50.97024
7/25/2019,58.615776
7/26/2019,66.54448
7/27/2019,75.605856
7/28/2019,82.685056
7/29/2019,84.100896
7/30/2019,83.251392
7/31/2019,81.552384
8/1/2019,79.28704
8/2/2019,80.419712
8/3/2019,82.11872
8/4/2019,87.78208
8/5/2019,102.223648
8/6/2019,115.815712
8/7/2019,127.142432
8/8/2019,136.203808
8/9/2019,144.41568
8/10/2019,150.362208
8/11/2019,153.477056
8/12/2019,155.176064
8/13/2019,158.007744
8/14/2019,162.8216
8/15/2019,175.56416
8/16/2019,190.005728
8/17/2019,202.46512
8/18/2019,208.12848
8/19/2019,210.393824
8/20/2019,208.12848
8/21/2019,198.500768
8/22/2019,184.908704
8/23/2019,171.033472
8/24/2019,157.441408
8/25/2019,142.716672
8/26/2019,128.275104
8/27/2019,115.815712
8/28/2019,107.887008
8/29/2019,99.1088
8/30/2019,90.047424
8/31/2019,82.685056
9/1/2019,78.720704
9/2/2019,77.304864
9/3/2019,77.021696
9/4/2019,75.889024
9/5/2019,74.190016
9/6/2019,71.924672
9/7/2019,69.092992
9/8/2019,63.429632
9/9/2019,56.6336
9/10/2019,51.253408
9/11/2019,48.13856
9/12/2019,45.590048
9/13/2019,42.758368
9/14/2019,39.926688
9/15/2019,37.095008
9/16/2019,36.81184
9/17/2019,34.829664
9/18/2019,30.865312
9/19/2019,27.892048
9/20/2019,25.8532384
9/21/2019,24.1825472
9/22/2019,22.2570048
9/23/2019,20.104928
9/24/2019,18.4908704
9/25/2019,17.273248
9/26/2019,16.2538432
9/27/2019,15.4043392
9/28/2019,14.6681024
9/29/2019,14.0734496
9/30/2019,13.6486976
10/1/2019,13.1956288
10/2/2019,12.600976
10/3/2019,11.7797888
10/4/2019,10.9586016
10/5/2019,10.3922656
10/6/2019,10.3639488
10/7/2019,10.6754336
10/8/2019,11.2984032
10/9/2019,13.5637472
10/10/2019,17.0750304
10/11/2019,18.689088
10/12/2019,17.7829504
10/13/2019,16.1122592
10/14/2019,14.7813696
10/15/2019,13.6770144
10/16/2019,12.6576096
10/17/2019,12.0912736
10/18/2019,11.0152352
10/19/2019,13.0540448
10/20/2019,27.5805632
10/21/2019,38.794016
10/22/2019,39.077184
10/23/2019,35.396
10/24/2019,32.56432
10/25/2019,31.714816
10/26/2019,31.714816
10/27/2019,31.714816
10/28/2019,30.865312
10/29/2019,29.73264
10/30/2019,27.9486816
10/31/2019,26.5045248
11/1/2019,25.2869024
11/2/2019,24.3807648
11/3/2019,23.5312608
11/4/2019,22.5401728
11/5/2019,21.379184
11/6/2019,19.9067104
11/7/2019,18.547504
11/8/2019,17.414832
11/9/2019,16.423744
11/10/2019,16.0273088
11/11/2019,15.9706752
11/12/2019,15.7724576
11/13/2019,15.432656
11/14/2019,15.2344384
11/15/2019,15.1778048
11/16/2019,14.8946368
11/17/2019,14.0451328
11/18/2019,12.9124608
11/19/2019,11.893056
11/20/2019,11.1001856
11/21/2019,10.4488992
11/22/2019,9.9958304
11/23/2019,9.7126624
11/24/2019,10.4205824
11/25/2019,12.1479072
11/26/2019,12.3461248
11/27/2019,11.609888
11/28/2019,11.2417696
11/29/2019,10.9586016
11/30/2019,10.6188
12/1/2019,10.2506816
12/2/2019,9.9958304
12/3/2019,9.7126624
12/4/2019,9.486128
12/5/2019,9.1746432
12/6/2019,8.9764256
12/7/2019,8.6649408
12/8/2019,8.2685056
12/9/2019,7.9570208
12/10/2019,7.7021696
12/11/2019,7.362368
12/12/2019,7.0225664
12/13/2019,6.8243488
12/14/2019,6.6261312
12/15/2019,6.7110816
12/16/2019,7.220784
12/17/2019,7.1924672
12/18/2019,7.6172192
12/19/2019,9.9391968
12/20/2019,9.5993952
12/21/2019,8.7215744
12/22/2019,8.8914752
12/23/2019,10.9302848
12/24/2019,14.4698848
12/25/2019,16.3104768
12/26/2019,15.857408
12/27/2019,15.5176064
12/28/2019,15.4892896
12/29/2019,16.1122592
12/30/2019,17.5847328
12/31/2019,18.4908704
1/1/2020,18.4908704
1/2/2020,18.0378016
1/3/2020,17.8962176
1/4/2020,18.547504
1/5/2020,19.6518592
1/6/2020,21.0110656
1/7/2020,20.8411648
1/8/2020,19.4819584
1/9/2020,17.8112672
1/10/2020,16.4520608
1/11/2020,15.57424
1/12/2020,15.2344384
1/13/2020,14.8096864
1/14/2020,13.9318656
1/15/2020,12.9124608
1/16/2020,12.0629568
1/17/2020,11.2984032
1/18/2020,10.8453344
1/19/2020,10.4488992
1/20/2020,10.052464
1/21/2020,9.7126624
1/22/2020,9.3162272
1/23/2020,8.9764256
1/24/2020,8.5516736
1/25/2020,8.0136544
1/26/2020,7.5889024
1/27/2020,7.3057344
1/28/2020,6.796032
1/29/2020,6.3429632
1/30/2020,6.2013792
1/31/2020,5.9748448
2/1/2020,6.5411808
2/2/2020,6.8809824
2/3/2020,7.220784
2/4/2020,6.8526656
2/5/2020,6.4845472
2/6/2020,6.4845472
2/7/2020,7.4190016
2/8/2020,9.5993952
2/9/2020,10.4488992
2/10/2020,9.4294944
2/11/2020,8.7498912
2/12/2020,8.3251392
2/13/2020,7.8437536
2/14/2020,7.5605856
2/15/2020,8.3251392
2/16/2020,7.8437536
2/17/2020,7.5605856
2/18/2020,7.4190016
2/19/2020,7.1641504
2/20/2020,6.7677152
2/21/2020,6.5694976
2/22/2020,6.4845472
2/23/2020,6.3995968
2/24/2020,6.2013792
2/25/2020,5.8615776
2/26/2020,5.5784096
2/27/2020,5.3235584
2/28/2020,5.2952416
2/29/2020,5.3235584
3/1/2020,5.2102912
3/2/2020,4.95544
3/3/2020,4.7572224
3/4/2020,4.5873216
3/5/2020,4.389104
3/6/2020,4.3324704
3/7/2020,4.1625696
3/8/2020,3.9077184
3/9/2020,3.7095008
3/10/2020,3.5962336
3/11/2020,3.5396
3/12/2020,3.398016
3/13/2020,3.4263328
3/14/2020,3.4263328
3/15/2020,3.3696992
3/16/2020,3.2847488
3/17/2020,3.1997984
3/18/2020,3.1431648
3/19/2020,3.0298976
3/20/2020,2.9449472
3/21/2020,2.8599968
3/22/2020,2.77787808
3/23/2020,2.7325712
3/24/2020,2.68160096
3/25/2020,2.62496736
3/26/2020,2.5201952
3/27/2020,2.44657152
3/28/2020,2.40409632
3/29/2020,2.38993792
3/30/2020,2.3786112
3/31/2020,2.34179936
4/1/2020,2.43807648
4/2/2020,2.21154208
4/3/2020,2.10676992
4/4/2020,2.04164128
4/5/2020,2.06995808
4/6/2020,2.07562144
4/7/2020,2.07845312
4/8/2020,2.05013632
4/9/2020,1.97084928
4/10/2020,1.91704736
4/11/2020,1.90572064
4/12/2020,1.87457216
4/13/2020,1.86324544
4/14/2020,1.7981168
4/15/2020,1.7414832
4/16/2020,1.6423744
4/17/2020,1.68201792
4/18/2020,1.87457216
4/19/2020,2.25968064
4/20/2020,2.5626704
4/21/2020,2.70708608
4/22/2020,2.54284864
4/23/2020,2.4352448
4/24/2020,2.8883136
4/25/2020,5.2102912
4/26/2020,6.8809824
4/27/2020,6.9942496
4/28/2020,5.6067264
4/29/2020,4.4740544
4/30/2020,4.9271232
5/1/2020,7.4756352
5/2/2020,8.2685056
5/3/2020,6.3995968
5/4/2020,5.0403904
5/5/2020,4.2192032
5/6/2020,3.5962336
5/7/2020,3.1714816
5/8/2020,2.8883136
5/9/2020,2.60231392
5/10/2020,2.51736352
5/11/2020,2.42674976
5/12/2020,2.2370272
5/13/2020,2.11243328
5/14/2020,1.97084928
5/15/2020,1.88873056
5/16/2020,1.85758208
5/17/2020,1.77829504
5/18/2020,1.77546336
5/19/2020,2.01615616
5/20/2020,2.16057184
5/21/2020,2.03031456
5/22/2020,1.94819584
5/23/2020,2.27383904
5/24/2020,3.3130656
5/25/2020,3.3413824
5/26/2020,3.5962336
5/27/2020,4.5873216
5/28/2020,4.6439552
5/29/2020,7.7021696
5/30/2020,15.4892896
5/31/2020,19.5952256
6/1/2020,16.3671104
6/2/2020,14.583152
6/3/2020,14.299984
6/4/2020,14.4982016
6/5/2020,15.715824
6/6/2020,26.5328416
6/7/2020,37.661344
6/8/2020,40.493024
6/9/2020,37.378176
6/10/2020,32.847488
6/11/2020,35.962336
6/12/2020,46.156384
6/13/2020,50.120736
6/14/2020,49.271232
6/15/2020,45.873216
6/16/2020,41.05936
6/17/2020,35.396
6/18/2020,30.582144
6/19/2020,32.281152
6/20/2020,37.095008
6/21/2020,36.81184
6/22/2020,31.997984
6/23/2020,31.714816
6/24/2020,25.9948224
6/25/2020,24.7772
6/26/2020,21.7189856
6/27/2020,19.5102752
6/28/2020,17.839584
6/29/2020,16.423744
6/30/2020,15.3193888
7/1/2020,14.6114688
7/2/2020,14.0734496
7/3/2020,13.7902816
7/4/2020,13.733648
7/5/2020,12.3744416
7/6/2020,11.6948384
7/7/2020,13.308896
7/8/2020,16.140576
7/9/2020,20.6146304
7/10/2020,21.8322528
7/11/2020,21.0393824
7/12/2020,20.8977984
7/13/2020,21.7189856
7/14/2020,22.1154208
7/15/2020,22.4269056
7/16/2020,22.3419552
7/17/2020,22.3419552
7/18/2020,22.1154208
7/19/2020,21.7756192
7/20/2020,21.6340352
7/21/2020,21.7189856
7/22/2020,21.4075008
7/23/2020,21.8888864
7/24/2020,21.8888864
7/25/2020,21.7756192
7/26/2020,22.2003712
7/27/2020,22.936608
7/28/2020,25.343536
7/29/2020,32.281152
7/30/2020,36.81184
7/31/2020,36.245504
8/1/2020,36.528672
8/2/2020,38.794016
8/3/2020,39.360352
8/4/2020,37.095008
8/5/2020,36.528672
8/6/2020,41.625696
8/7/2020,45.023712
8/8/2020,44.457376
8/9/2020,45.590048
8/10/2020,46.72272
8/11/2020,45.590048
8/12/2020,43.607872
8/13/2020,46.156384
8/14/2020,51.819744
8/15/2020,54.085088
8/16/2020,54.368256
8/17/2020,53.518752
8/18/2020,52.669248
8/19/2020,50.120736
8/20/2020,48.988064
8/21/2020,48.421728
8/22/2020,50.97024
8/23/2020,56.067264
8/24/2020,63.7128
8/25/2020,70.508832
8/26/2020,75.03952
8/27/2020,77.588032
8/28/2020,77.8712
8/29/2020,76.172192
8/30/2020,73.62368
8/31/2020,77.304864
9/1/2020,98.542464
9/2/2020,96.843456
9/3/2020,93.728608
9/4/2020,90.047424
9/5/2020,87.498912
9/6/2020,89.19792
9/7/2020,89.764256
9/8/2020,88.914752
9/9/2020,88.065248
9/10/2020,95.993952
9/11/2020,103.639488
9/12/2020,106.188
9/13/2020,103.922656
9/14/2020,101.657312
9/15/2020,98.259296
9/16/2020,95.427616
9/17/2020,94.578112
9/18/2020,94.294944
9/19/2020,93.728608
9/20/2020,95.710784
9/21/2020,118.081056
9/22/2020,118.364224
9/23/2020,117.231552
9/24/2020,113.2672
9/25/2020,106.188
9/26/2020,98.825632
9/27/2020,96.843456
9/28/2020,90.896928
9/29/2020,88.631584
9/30/2020,107.887008
10/1/2020,122.328576
10/2/2020,131.67312
10/3/2020,135.637472
10/4/2020,135.354304
10/5/2020,130.823616
10/6/2020,122.894912
10/7/2020,114.68304
10/8/2020,107.887008
10/9/2020,102.789984
10/10/2020,98.259296
10/11/2020,93.728608
10/12/2020,88.914752
10/13/2020,82.401888
10/14/2020,75.889024
10/15/2020,69.37616
10/16/2020,63.429632
10/17/2020,57.766272
10/18/2020,52.669248
10/19/2020,47.855392
10/20/2020,45.023712
10/21/2020,44.457376
10/22/2020,45.023712
10/23/2020,43.89104
10/24/2020,42.192032
10/25/2020,42.4752
10/26/2020,44.174208
10/27/2020,44.174208
10/28/2020,43.89104
10/29/2020,42.758368
10/30/2020,40.493024
10/31/2020,39.360352
11/1/2020,39.077184
11/2/2020,40.776192
11/3/2020,41.625696
11/4/2020,43.607872
11/5/2020,41.625696
11/6/2020,37.944512
11/7/2020,35.112832
11/8/2020,33.413824
11/9/2020,33.130656
11/10/2020,33.413824
11/11/2020,35.962336
11/12/2020,44.174208
11/13/2020,49.837568
11/14/2020,51.536576
11/15/2020,49.837568
11/16/2020,47.289056
11/17/2020,45.30688
11/18/2020,43.607872
11/19/2020,42.192032
11/20/2020,40.493024
11/21/2020,39.926688
11/22/2020,39.926688
11/23/2020,40.209856
11/24/2020,39.926688
11/25/2020,38.510848
11/26/2020,35.962336
11/27/2020,33.413824
11/28/2020,30.298976
11/29/2020,27.8354144
11/30/2020,26.5894752
12/1/2020,25.8532384
12/2/2020,25.2869024
12/3/2020,24.2391808
12/4/2020,22.9649248
12/5/2020,22.0304704
12/6/2020,21.3508672
12/7/2020,22.3136384
12/8/2020,23.9843296
12/9/2020,24.06928
12/10/2020,22.9932416
12/11/2020,21.9172032
12/12/2020,21.0676992
12/13/2020,20.7278976
12/14/2020,20.7278976
12/15/2020,20.2181952
12/16/2020,19.963344
12/17/2020,19.8783936
12/18/2020,19.7934432
12/19/2020,19.1704736
12/20/2020,18.3492864
12/21/2020,18.1793856
12/22/2020,18.1510688
12/23/2020,18.1510688
12/24/2020,18.40592
12/25/2020,19.538592
12/26/2020,21.379184
12/27/2020,22.9082912
12/28/2020,23.36136
12/29/2020,23.2764096
12/30/2020,23.0215584
12/31/2020,22.5968064
