Date,Average of uwind0,Average of uwind1,Average of uwind2,Average of uwind3,Average of uwind4,Average of uwind5,Average of uwind6,Average of uwind7,Average of uwind8,Average of uwind9,Average of uwind10,Average of uwind11,Average of uwind12,Average of uwind13,Average of uwind14,Average of uwind15,Average of uwind16,Average of uwind17,Average of uwind18,Average of uwind19,Average of uwind20,Average of uwind21,Average of uwind22,Average of uwind23,Average of uwind24,Average of uwind25,Average of uwind26,Average of uwind27,Average of uwind28,Average of uwind29,Average of uwind30,Average of uwind31,Average of uwind32,Average of uwind33,Average of uwind34,Average of uwind35
8/7/2009,-1.315499992,-1.093500008,-1.020500005,-0.989999992,-1.03700001,-0.929000007,-0.916499993,-0.847500001,-0.661999991,-0.709999985,-0.8645,-0.802000007,-0.178000014,-0.358499996,-0.724500003,-1.091499997,-0.069999995,-0.248999987,-0.872500005,-1.612500009,-0.183499995,-0.082499995,-0.870999999,-1.665000002,-0.293000002,-0.125499993,-0.604499988,-1.021500002,-0.274000004,-0.331499997,-0.546000002,-0.654000005,-0.058000009,-0.453500006,-0.859499994,-1.139499985
8/8/2009,-1.315238081,-0.850000002,-0.68095238,-0.655238089,-0.959523798,-0.712857148,-0.59428571,-0.592857134,-0.691904746,-0.584761901,-0.534285727,-0.547142858,-0.411428581,-0.38238093,-0.515714292,-0.92666667,-0.29476189,-0.477619044,-1.036190481,-1.819523806,-0.342857148,-0.400476191,-1.276666674,-2.265238098,-0.485238085,-0.657142846,-1.389047646,-2.00571428,-0.788095234,-1.247619025,-1.793333342,-2.057619061,-0.838571436,-1.630952389,-2.325238086,-2.520000009
8/9/2009,-1.249500005,-1.212500013,-1.241999994,-1.234999993,-0.948499985,-1.041999989,-1.227499999,-1.174000002,-0.460000007,-0.762500001,-1.219499996,-1.223000002,0.193999967,-0.292999985,-1.030000004,-1.643000001,0.26700002,-0.064999987,-1.120000001,-2.324999988,0.137999992,0.249500012,-1.017500004,-2.328999996,-0.020999993,-0.023000014,-0.961499999,-1.772500007,-0.269500007,-0.709499981,-1.338500009,-1.655500008,-0.135999994,-1.099,-1.963000004,-2.216000012
8/10/2009,-0.343499995,-0.419500009,-0.494999996,-0.49549999,-0.140499998,-0.302999992,-0.504500009,-0.588,-0.060500016,-0.303500008,-0.572999994,-0.743500018,-0.004500003,-0.27200001,-0.644999988,-1.163499992,-0.043000002,-0.328499997,-1.037500003,-1.948999995,-0.032999974,-0.17899999,-1.175000008,-2.260000008,-0.093499992,-0.391000001,-1.204000019,-1.868000008,-0.424499994,-0.970000003,-1.561000016,-1.831000009,-0.538000001,-1.365500011,-2.080500002,-2.267999978
8/11/2009,-0.29850001,-0.275000015,-0.289000006,-0.277999998,-0.094000016,-0.149499989,-0.257999989,-0.190000012,0.238499988,0.048500001,-0.243999997,-0.193499993,0.686999973,0.375499995,-0.093999992,-0.429500028,0.728499995,0.553499991,-0.071500006,-0.761500012,0.605999992,0.755499999,0.035499989,-0.693999988,0.468500022,0.598500005,0.103000006,-0.342500016,0.343499979,0.212500009,-0.073499981,-0.240500005,0.448000007,0.000999999,-0.416499987,-0.580500009
8/12/2009,0.50904761,0.777619045,0.850000015,0.834761891,0.600476197,0.779523823,0.857142853,1.029047625,1.190000001,1.156666661,0.917619059,1.131904744,2.083333336,1.792857126,1.237619038,0.960476189,2.233333339,2.149999991,1.497142858,0.849523804,1.961428581,2.401904775,1.756666679,1.165238093,1.75000002,2.34095238,2.050000023,1.735714251,1.952857142,2.197142871,2.151904742,2.084761886,2.454761932,2.206666663,1.896666662,1.592380962
8/13/2009,0.289523793,0.533333332,0.621428548,0.621428568,0.362380932,0.556666664,0.65666666,0.870476179,1.004761898,0.986190466,0.752380952,1.022857148,1.985238115,1.693809559,1.121904758,0.867619045,2.155238098,2.084761908,1.423809516,0.77904763,1.836190468,2.349047635,1.711428534,1.13904762,1.564761904,2.281428602,2.029999988,1.732857141,1.733809521,2.119047633,2.164761919,2.109047638,2.194285705,2.104285723,1.919047624,1.589047637
8/14/2009,-1.617142867,-1.261428564,-1.113809506,-1.080952375,-1.394761899,-1.148095252,-1.001428567,-0.896666658,-0.963333318,-0.864285704,-0.883333326,-0.753809525,-0.379523828,-0.433333325,-0.697142853,-1.020476201,-0.220476197,-0.344761919,-0.906190459,-1.599999993,-0.395714278,-0.20523809,-0.952857162,-1.711904769,-0.59095236,-0.274285738,-0.700476193,-1.09428572,-0.598571436,-0.513809531,-0.63952382,-0.740952371,-0.405714274,-0.665238109,-0.967142853,-1.272857161
8/15/2009,-3.304999976,-3.157272764,-3.099090901,-3.094090928,-3.157727254,-3.098181825,-3.070000001,-3.036818195,-2.942727289,-2.935000011,-2.964090911,-2.944545432,-2.689545459,-2.727727272,-2.869090947,-3.13409089,-2.611363602,-2.737727268,-3.128181837,-3.645000013,-2.623636381,-2.662727291,-3.231363654,-3.855909077,-2.672727281,-2.806818166,-3.2768182,-3.665454561,-2.849545446,-3.159999999,-3.511818192,-3.675454595,-2.87363637,-3.382727287,-3.823636326,-3.929090912
8/16/2009,-2.415263173,-2.290526304,-2.226315755,-2.192631576,-2.291578972,-2.200526311,-2.127368444,-2.126842115,-2.289473697,-2.190000007,-2.062631566,-2.060526338,-2.343684205,-2.213157928,-2.116315767,-2.298421047,-2.291052665,-2.393684186,-2.580526345,-2.930526304,-2.248421064,-2.420000008,-2.838947365,-3.341052661,-2.300526302,-2.530526334,-2.905789484,-3.203684214,-2.631578938,-2.867368424,-3.096315785,-3.222105233,-2.958947382,-3.188947369,-3.382631636,-3.510000033
8/17/2009,-3.268571415,-3.135238108,-3.068095231,-3.016190467,-2.937142875,-2.91428575,-2.933333318,-2.996190491,-2.826190476,-2.835714284,-2.824285695,-2.955714302,-2.799999989,-2.782857129,-2.82761905,-3.200476192,-2.734285751,-2.935714339,-3.331904776,-3.926666646,-2.629523797,-2.904761953,-3.584285712,-4.345238129,-2.575714304,-2.986666682,-3.566666697,-4.004761906,-2.801904786,-3.300000003,-3.741904768,-3.907142883,-2.95095236,-3.554761906,-4.062380944,-4.216190491
8/18/2009,-2.567142851,-2.22809524,-2.095714291,-2.034285701,-2.153809545,-1.991904756,-1.914761903,-2.029047608,-2.200000009,-2.060952409,-1.850952376,-2.023333343,-2.438095218,-2.216190466,-2.012857163,-2.339523815,-2.39095244,-2.560952365,-2.799047629,-3.303809529,-2.313809523,-2.633333347,-3.250000001,-4.005238124,-2.393333306,-2.797619039,-3.370476216,-3.820000013,-2.848095251,-3.275714286,-3.667619052,-3.862857183,-3.279523824,-3.694285708,-4.022380942,-4.144285736
8/19/2009,-2.378695664,-2.10565214,-1.970869576,-1.919999986,-2.092608699,-1.931304356,-1.839565213,-1.801739138,-1.841304338,-1.757826085,-1.707826082,-1.674347807,-1.579130419,-1.539565216,-1.619565241,-1.905217391,-1.462608687,-1.595652174,-1.988695644,-2.539565224,-1.492608688,-1.540434783,-2.158260842,-2.831304357,-1.569565226,-1.636956565,-2.095217388,-2.475652177,-1.696956514,-1.919565235,-2.204782603,-2.338695658,-1.686086935,-2.141739122,-2.572173905,-2.79304349
8/20/2009,-0.959047611,-0.746666658,-0.670476183,-0.638095243,-0.74428574,-0.602380965,-0.560952385,-0.403809519,-0.146190476,-0.210476198,-0.459523825,-0.283809514,0.710000015,0.413333344,-0.149047593,-0.520952389,0.877142839,0.71428574,-0.039047616,-0.84714286,0.639047621,0.970476193,0.139523813,-0.646666692,0.432857157,0.932380935,0.519047592,0.11857143,0.539523798,0.747619068,0.674761893,0.59523809,0.901428573,0.674285731,0.377619044,0.032857135
8/21/2009,0.272857129,0.327619041,0.299523797,0.296190465,0.411904761,0.416666673,0.343333307,0.474761909,0.873809533,0.690476172,0.340000019,0.486666667,1.563809515,1.174285701,0.567619064,0.227142863,1.647619027,1.480000015,0.769523799,0.035714283,1.441428589,1.740476184,0.998095246,0.31190477,1.269047624,1.705714292,1.338571431,0.979999996,1.305238082,1.511904765,1.470000002,1.393333333,1.543809544,1.438095222,1.282857153,0.965714276
8/22/2009,1.807142845,1.893809535,1.894761913,1.881904768,1.821428576,1.890476163,1.897142847,2.058095256,2.272857134,2.176190503,1.910000004,2.114285692,2.988095229,2.679523813,2.140952408,1.855238115,3.063333322,2.963333351,2.296190456,1.597619071,2.734761913,3.202857134,2.490476208,1.814761909,2.36809522,3.066190471,2.73857144,2.364761905,2.283809522,2.7090476,2.771904776,2.67095239,2.437619046,2.531428584,2.535238121,2.258571446
8/23/2009,2.258947372,2.417368425,2.444210536,2.419473673,2.258947366,2.371578938,2.418947358,2.494736828,2.548421044,2.53473684,2.400526335,2.497368424,3.015789443,2.850000018,2.544210547,2.426315781,3.073157899,3.061052631,2.753157898,2.470526302,2.842105226,3.196842122,2.927368426,2.676315785,2.579999993,3.053157899,2.937368404,2.763157928,2.514736855,2.790526294,2.833157938,2.761052621,2.628947381,2.691578986,2.71842105,2.668947383
8/24/2009,0.223999994,0.369499998,0.390499996,0.364499999,0.196000003,0.31200001,0.370500007,0.468999999,0.482999994,0.481499995,0.353000006,0.488999997,0.96599999,0.804000011,0.45850001,0.179000003,1.029000012,0.932499998,0.385499998,-0.246000001,0.770999994,1.090000001,0.423000017,-0.249500012,0.4555,0.94799999,0.584500008,0.208500001,0.394000009,0.611499994,0.550000007,0.433999986,0.568000016,0.447000011,0.276500006,0.019999997
8/25/2009,-1.670869563,-1.555652201,-1.508695646,-1.469999995,-1.39043476,-1.379565216,-1.414782618,-1.497391289,-1.353913058,-1.373478268,-1.368695672,-1.519130418,-1.414347815,-1.401739128,-1.436086945,-1.796086957,-1.383478255,-1.572173921,-1.936086956,-2.494347837,-1.293913045,-1.553043483,-2.190434781,-2.89173914,-1.237826098,-1.553478259,-2.037826105,-2.397826103,-1.392608715,-1.73043479,-2.033043464,-2.136086954,-1.52434781,-1.936956511,-2.30826089,-2.511739101
8/26/2009,-2.443478269,-2.368695653,-2.359999999,-2.328695647,-2.103913038,-2.154782578,-2.280434769,-2.288260876,-1.790869575,-1.978695662,-2.239565214,-2.311304336,-1.433043469,-1.707391301,-2.12913042,-2.580869555,-1.373043466,-1.617391309,-2.289999998,-3.093913026,-1.40565217,-1.435652158,-2.29173913,-3.189565218,-1.466521738,-1.5926087,-2.246086967,-2.791739117,-1.660869569,-2.028695641,-2.479999967,-2.691304362,-1.639565208,-2.307391288,-2.900434764,-3.079130437
8/27/2009,-1.782999986,-1.720000011,-1.724000003,-1.742000007,-1.73199999,-1.731999999,-1.749500009,-1.758499996,-1.685999987,-1.708999987,-1.743999993,-1.769500006,-1.639500012,-1.673500001,-1.761000006,-1.9585,-1.638499993,-1.724000017,-1.98450001,-2.343499991,-1.687,-1.683999972,-2.083499988,-2.52950002,-1.7955,-1.800000015,-2.108499997,-2.380500011,-1.997500011,-2.096000019,-2.262000007,-2.373000032,-2.116000006,-2.315999981,-2.497500002,-2.613499978
8/28/2009,0.245714293,0.357142883,0.394761901,0.367142863,0.157619042,0.251904784,0.322857128,0.375238097,0.265238091,0.319047634,0.320952384,0.400476205,0.466190486,0.453809529,0.355714281,0.268095239,0.486666715,0.482857122,0.278095245,0.025238096,0.290476204,0.532857138,0.26095235,-0.044761893,-0.00999998,0.335238076,0.166666637,-0.049523813,-0.266666641,-0.055714269,-0.043333333,-0.149999962,-0.40523813,-0.318095268,-0.270476162,-0.348095235
8/29/2009,2.942000014,3.051000011,3.0245,2.937499982,2.686500013,2.796999997,2.857500005,2.971499985,2.997000003,2.973500013,2.77699998,2.938999999,3.607000029,3.365499985,2.92249999,2.740500003,3.643499982,3.632500005,3.142999989,2.662499964,3.29849999,3.826000029,3.351499993,2.888999969,2.903500003,3.591000038,3.356500024,3.046500018,2.79199999,3.15449999,3.17299999,3.043000032,2.960000011,2.93600003,2.838500021,2.609499986
8/30/2009,1.993999988,2.020999995,1.985499978,1.958999994,2.01949999,2.018500012,1.953499994,2.094999985,2.486999997,2.302500013,1.933000027,2.097000018,3.22899999,2.819500011,2.200999978,1.987500009,3.298499981,3.215500012,2.640499961,2.12850002,3.037000006,3.478500026,2.995000023,2.58200001,2.795499986,3.384499997,3.195500022,2.953000036,2.775500014,3.144999993,3.227500011,3.163999995,2.946000002,3.061499996,3.108000024,2.948500007
8/31/2009,1.310500019,1.414499987,1.403999998,1.370000017,1.31200001,1.375999985,1.366000011,1.476999985,1.729000013,1.619999991,1.341000031,1.471500011,2.399500022,2.079999997,1.539500016,1.229499998,2.473000025,2.361999989,1.724499997,1.067000005,2.210999985,2.599000007,1.934000014,1.305499996,1.956499986,2.491500003,2.161000013,1.808499977,1.986500013,2.228000005,2.184999985,2.088999999,2.270499964,2.145499995,1.974499995,1.72000001
9/1/2009,0.611818186,0.794090908,0.81227272,0.784090909,0.662272727,0.755454548,0.771363629,0.778181823,0.832272718,0.80636364,0.689545457,0.693181814,1.109545469,0.968636366,0.648636357,0.191363636,1.135000003,0.937727262,0.238181821,-0.667727279,0.938181814,1.081363655,0.088636372,-0.96363636,0.630909076,0.892272723,0.247727271,-0.344090897,0.345000001,0.356818183,0.120909108,-0.076818192,0.279545441,-0.033636366,-0.370454541,-0.724545457
9/2/2009,-0.169523817,-0.039047607,-0.02285714,-0.042857135,-0.105238083,-0.057142857,-0.057619034,-0.037142857,-0.009523801,-0.034285724,-0.100952378,-0.071904757,0.123809531,0.0452381,-0.139523818,-0.413809525,0.130476178,-0.001428584,-0.448571419,-1.041428573,0.007142872,0.081428575,-0.573333319,-1.311904758,-0.245714276,-0.195714293,-0.724761903,-1.212380955,-0.685238087,-0.826666663,-1.119047635,-1.345238097,-0.955238111,-1.275238078,-1.559999993,-1.704285735
9/3/2009,0.475238097,0.751904761,0.843809522,0.821428577,0.477142851,0.670952382,0.810000008,0.853333341,0.574761888,0.711904766,0.807142869,0.89095238,0.727142843,0.806190469,0.778571434,0.607142852,0.769047632,0.725238105,0.436666666,0.010952384,0.587142854,0.75095237,0.267619052,-0.294761899,0.256666667,0.506666692,0.156190479,-0.205238093,-0.160952378,-0.040476192,-0.119523801,-0.286190493,-0.465238101,-0.456666675,-0.48190475,-0.625238089
9/4/2009,1.141499988,1.386999996,1.433999981,1.3965,1.133999981,1.285500001,1.379499996,1.353499998,1.0985,1.206999993,1.296999998,1.290000003,1.063999986,1.147000011,1.142500014,0.872499994,1.043000019,0.956500011,0.599000005,0.037499998,0.863500001,0.966499997,0.317499996,-0.447500005,0.483500007,0.648999999,0.136999997,-0.353499994,-0.063499997,-0.062499995,-0.264000012,-0.495500012,-0.466499998,-0.594000013,-0.720999997,-0.895
9/5/2009,-0.003333334,0.145238099,0.175714286,0.190952377,0.210476183,0.255238092,0.225238101,0.202380949,0.358095236,0.302380947,0.204285714,0.147619041,0.520952401,0.409999996,0.184285711,-0.186666671,0.552380977,0.369047623,-0.148095244,-0.825714279,0.493333327,0.46952381,-0.275238088,-1.090952389,0.356666672,0.289047623,-0.288571432,-0.782380966,0.082857138,-0.181428574,-0.541428574,-0.739999988,-0.017619045,-0.506666655,-0.940000006,-1.130952383
9/6/2009,0.485909093,0.477727284,0.433181835,0.438181806,0.670909092,0.580454533,0.449090898,0.33727272,0.663636364,0.519090915,0.372272719,0.182272717,0.598181813,0.455909102,0.242272732,-0.221818178,0.561818177,0.317727273,-0.241363634,-1.013181823,0.582272713,0.404090924,-0.456818185,-1.396818166,0.523636368,0.278181831,-0.386363649,-0.925454538,0.211818168,-0.158636381,-0.56636364,-0.761363627,0.010000001,-0.524090912,-0.99999999,-1.212272718
9/7/2009,-0.785000014,-0.870909088,-0.933636378,-0.926363657,-0.652727282,-0.767272742,-0.908636346,-0.939545438,-0.519090934,-0.706818162,-0.93863636,-1.02272728,-0.354999993,-0.589999999,-0.935909083,-1.349090893,-0.356818169,-0.581818167,-1.184545467,-1.933181817,-0.411363633,-0.440454558,-1.250000011,-2.108636356,-0.531818183,-0.588636376,-1.184090935,-1.690909089,-0.807727275,-1.037727279,-1.371818192,-1.559545455,-0.934090923,-1.35227272,-1.72318183,-1.889090885
9/8/2009,-0.774090903,-0.974545438,-1.098181804,-1.098636371,-0.649545456,-0.856363625,-1.093181809,-1.104545467,-0.396363604,-0.721818199,-1.140454537,-1.227727261,-0.035909087,-0.469090922,-1.063181813,-1.575454523,-0.037272731,-0.322272735,-1.148636335,-2.097727277,-0.136363651,-0.079545452,-1.079545448,-2.109090892,-0.276818159,-0.268636357,-0.992272744,-1.615454545,-0.503181826,-0.792272737,-1.23545455,-1.467727279,-0.470000012,-1.097727267,-1.654999995,-1.836363624
9/9/2009,-2.322499983,-2.505416666,-2.590416675,-2.574583322,-2.172083347,-2.372083333,-2.570416657,-2.649583352,-2.10166667,-2.329583333,-2.562083352,-2.738333343,-2.060416652,-2.284583336,-2.569166662,-2.970416645,-2.085833354,-2.307916674,-2.821250044,-3.472499972,-2.038750015,-2.19374998,-2.901250002,-3.670000037,-2.014999978,-2.327499976,-2.929583309,-3.404166679,-2.147499996,-2.676249964,-3.193333348,-3.389583349,-2.091250018,-2.856250003,-3.496249974,-3.563749999
9/10/2009,-2.936190486,-2.718095232,-2.617619055,-2.619523818,-2.884761904,-2.759047608,-2.632857164,-2.779047614,-3.173333372,-2.944761901,-2.590952362,-2.776666619,-3.670952366,-3.291428577,-2.82809522,-2.910476191,-3.695238079,-3.699523812,-3.525238105,-3.539047593,-3.616666669,-3.884761912,-3.981428612,-4.211428608,-3.689523799,-4.032380967,-4.253809554,-4.42000002,-4.053333328,-4.344285704,-4.557142825,-4.671428624,-4.459047647,-4.622380972,-4.717619005,-4.672857165
9/11/2009,-2.640909107,-2.299999997,-2.150909089,-2.161363584,-2.600909087,-2.367727256,-2.169090887,-2.203636354,-2.600454556,-2.351363622,-2.078181817,-2.112272724,-2.639545423,-2.36636365,-2.121818198,-2.210454556,-2.56727275,-2.56181817,-2.555909109,-2.681818171,-2.58454545,-2.644090877,-2.824999971,-3.099090896,-2.704545438,-2.803636356,-3.021818207,-3.21590908,-2.967727236,-3.119090951,-3.288181809,-3.403636363,-3.180909116,-3.36045457,-3.50454545,-3.525454554
9/12/2009,-0.098181812,0.136818186,0.242727276,0.244090914,-0.081363637,0.110454538,0.25727273,0.36409091,0.154545457,0.275454547,0.321363633,0.484545448,0.511818177,0.533636361,0.4509091,0.422272724,0.605454546,0.624999993,0.468181814,0.300000004,0.463636357,0.678636375,0.504999988,0.306818182,0.259090906,0.503181812,0.376818181,0.21545455,0.021818173,0.162272738,0.158636365,0.065000011,-0.125909088,-0.097272715,-0.104545477,-0.195454546
9/13/2009,2.941363653,2.89045455,2.823636373,2.77909091,2.787727251,2.773181837,2.731818196,2.854545463,3.065454564,2.930454548,2.650454555,2.817272728,3.590454573,3.273636384,2.825909107,2.817727279,3.604090913,3.617727263,3.326363645,3.150454575,3.390909092,3.802727271,3.676818165,3.611363639,3.212727249,3.688636363,3.677727277,3.595909081,3.27090906,3.529090898,3.587727254,3.543636355,3.516818171,3.53954546,3.533636369,3.539090888
9/14/2009,1.56318183,1.705909095,1.695454557,1.632727269,1.501363641,1.584545467,1.584545435,1.753181818,1.985454551,1.862272714,1.528636365,1.752272729,2.793181812,2.408636375,1.767727286,1.529090917,2.865909084,2.778181816,2.086818162,1.410909098,2.50818185,3.054090928,2.385909086,1.719090917,2.088181792,2.706363629,2.275909109,1.795454544,1.903636346,2.068181836,1.872727275,1.647727266,2.113181834,1.762272735,1.398636347,1.223181819
9/15/2009,-0.131818175,-0.230909082,-0.32363637,-0.359999999,-0.165909087,-0.258636346,-0.38636364,-0.254545461,0.230000005,-0.018181819,-0.432727261,-0.281818185,0.878636357,0.428636356,-0.246818177,-0.62272726,0.912727252,0.718181799,-0.108181813,-0.987727286,0.676363605,1.004090927,0.101363642,-0.80681817,0.405454529,0.751818202,0.147727273,-0.425454544,0.206363638,0.1740909,-0.12863636,-0.354999986,0.336363645,-0.138636345,-0.600909101,-0.828636367
9/16/2009,-0.464761907,-0.415714288,-0.443333329,-0.47476191,-0.4552381,-0.441904755,-0.488571431,-0.343809519,-0.016666658,-0.176190487,-0.504761904,-0.328095236,0.68,0.309999995,-0.299523808,-0.649523813,0.759047602,0.58619048,-0.190952363,-1.026190481,0.526190476,0.849047626,-0.008571436,-0.870476194,0.266190477,0.625714286,0.066190463,-0.468571428,0.123809534,0.115714289,-0.157619037,-0.361428577,0.300952399,-0.152857142,-0.601428567,-0.847142855
