Date,Average of vwind0,Average of vwind1,Average of vwind2,Average of vwind3,Average of vwind4,Average of vwind5,Average of vwind6,Average of vwind7,Average of vwind8,Average of vwind9,Average of vwind10,Average of vwind11,Average of vwind12,Average of vwind13,Average of vwind14,Average of vwind15,Average of vwind16,Average of vwind17,Average of vwind18,Average of vwind19,Average of vwind20,Average of vwind21,Average of vwind22,Average of vwind23,Average of vwind24,Average of vwind25,Average of vwind26,Average of vwind27,Average of vwind28,Average of vwind29,Average of vwind30,Average of vwind31,Average of vwind32,Average of vwind33,Average of vwind34,Average of vwind35
1/18/2006,-3.140952388,-2.656666636,-2.376666713,-2.328571415,-3.048571409,-2.635238043,-2.27714287,-2.152380943,-2.882857164,-2.484285743,-2.096190507,-1.869523802,-2.68619046,-2.314761897,-1.930952347,-1.53476188,-2.536190459,-2.276190508,-1.732380947,-1.064761844,-2.68809522,-2.412380932,-1.692380912,-0.916190472,-2.846666677,-2.300476188,-1.643333306,-1.153333333,-2.604285655,-1.925238092,-1.34285714,-1.13809528,-2.479047554,-1.667619049,-1.003333332,-0.90285713
1/19/2006,-4.922000051,-4.819999993,-4.655499959,-4.53599999,-4.601999938,-4.50849998,-4.421499956,-4.296499944,-4.280499995,-4.201999986,-4.133999991,-3.98900001,-3.95399996,-3.886500013,-3.842999995,-3.760000002,-3.800999981,-3.768000031,-3.684499979,-3.540500009,-3.77349999,-3.765999979,-3.598500025,-3.363500011,-3.659999996,-3.55599997,-3.322500008,-3.107999998,-3.357500011,-3.162000036,-2.941000003,-2.793999988,-3.139499986,-2.924000007,-2.783499998,-2.850000012
1/20/2006,-0.348095229,-0.285238099,-0.249047638,-0.250952366,-0.353333328,-0.310952378,-0.271428565,-0.295714273,-0.349999998,-0.302380959,-0.246190484,-0.285238099,-0.356666653,-0.299999986,-0.259047621,-0.317142839,-0.347142842,-0.354761899,-0.401428571,-0.494285719,-0.394285721,-0.36761904,-0.481428574,-0.630476192,-0.504285715,-0.453809539,-0.552380949,-0.651904763,-0.667142854,-0.64142856,-0.664761902,-0.718095236,-0.808571433,-0.778095235,-0.741904756,-0.717619045
1/21/2006,0.771,0.608999997,0.521500001,0.535000002,0.901499996,0.737,0.545000001,0.602500001,1.238499993,0.948499989,0.545499994,0.562000003,1.724499989,1.301999992,0.761000008,0.555999987,1.750999983,1.623000017,1.152999997,0.746500002,1.654499999,1.844499987,1.463500004,1.138999996,1.591499998,1.775000013,1.555999996,1.342999988,1.520999998,1.569499997,1.494999993,1.423000012,1.570499988,1.479499993,1.393499993,1.359999989
1/22/2006,0.235238103,0.399047617,0.452857133,0.446666662,0.281428571,0.389523813,0.443333326,0.516190477,0.576190478,0.57809524,0.480000001,0.562380961,1.019999987,0.895714279,0.660952381,0.627142847,1.095238097,1.113333325,0.936190462,0.819999997,0.912380948,1.22190477,1.131428568,1.078095244,0.715238095,1.137619047,1.155238097,1.10809524,0.6747619,0.990952369,1.125714298,1.108095217,0.724761903,0.939523807,1.101904754,1.099047604
1/23/2006,1.93,1.890476196,1.849523809,1.836666678,1.933333339,1.895238105,1.82999998,1.927142875,2.299047613,2.145238114,1.858571438,1.951428573,2.874761899,2.561428553,2.118571423,2.048095236,2.936666631,2.914285688,2.612380947,2.42333335,2.793809516,3.104285728,2.962380926,2.893809517,2.706666691,3.065714291,3.058095239,3.001904749,2.74904762,2.990476205,3.079523807,3.069047621,2.8957143,3.000476196,3.06476186,3.049523808
1/24/2006,0.783809518,0.78428571,0.784285705,0.790952376,0.875238093,0.837619045,0.790476189,0.793333335,0.923333342,0.865714294,0.806190483,0.79428572,0.958095247,0.899523799,0.853333335,0.896666667,0.96571429,0.969523806,1.013809528,1.113333343,1.019047614,0.982857141,1.105714288,1.24857144,1.118095233,1.01428572,1.076666661,1.145238097,1.198571412,1.104761896,1.069523816,1.086666676,1.272380956,1.177619054,1.10238095,1.148095243
1/25/2006,-5.099545566,-4.653181921,-4.366818287,-4.290000114,-4.957727389,-4.562272798,-4.213181962,-4.105909163,-4.865909197,-4.459545601,-4.032727361,-3.826363759,-4.800454671,-4.383636458,-3.955000086,-3.685454661,-4.657272805,-4.487272842,-4.088181918,-3.681818279,-4.799545624,-4.638181909,-4.229090978,-3.812272901,-5.033181906,-4.575454609,-4.154091049,-3.859545556,-5.022272814,-4.405454646,-3.903636477,-3.764091042,-5.153636461,-4.355454683,-3.705000135,-3.693636482
1/26/2006,-5.290499985,-4.80599997,-4.467500007,-4.350000012,-5.018499982,-4.600500035,-4.218500018,-4.113000011,-4.92249999,-4.456000006,-3.923999989,-3.729999995,-4.927500021,-4.393499982,-3.813499987,-3.517499971,-4.762499964,-4.568000019,-4.048500037,-3.54000001,-4.853499973,-4.775000012,-4.272000015,-3.762000024,-5.022000039,-4.642999983,-4.144500005,-3.763999963,-5.014999998,-4.367499995,-3.787500024,-3.596999991,-5.23999995,-4.308999991,-3.544499993,-3.543499994
1/27/2006,-2.894999987,-2.944000012,-2.921999997,-2.851999986,-2.624999988,-2.691999996,-2.779000002,-2.703000021,-2.283000001,-2.429000026,-2.633999997,-2.587500006,-1.87900002,-2.093000001,-2.386499983,-2.521499991,-1.798999995,-1.884000003,-2.166999999,-2.417499989,-1.807500023,-1.749000008,-1.988499981,-2.177000016,-1.740999988,-1.695000006,-1.811500007,-1.901499999,-1.582500008,-1.630999976,-1.703999999,-1.701500005,-1.346500011,-1.541999996,-1.72949999,-1.800999999
1/28/2006,-0.540416652,-0.645416666,-0.68333333,-0.669583335,-0.508750002,-0.587083327,-0.662500015,-0.631666662,-0.344583336,-0.46166666,-0.627083326,-0.620416664,-0.102500019,-0.275833336,-0.499166668,-0.572499992,-0.084166665,-0.122083311,-0.302500004,-0.444999992,-0.12333334,-0.026250001,-0.151666664,-0.249166666,-0.13458334,-0.035833321,-0.093749997,-0.153333329,-0.114583344,-0.074999993,-0.085833331,-0.097499993,-0.043333343,-0.07375001,-0.106249993,-0.109166662
1/29/2006,3.521000016,3.087500018,2.826500034,2.797500032,3.575000024,3.175500017,2.76650002,2.813499993,3.929000038,3.36000002,2.631000006,2.609000036,4.496999967,3.747000027,2.837000006,2.482500029,4.462000024,4.206499994,3.415000015,2.705499989,4.456499982,4.566500032,3.891499972,3.2875,4.581499982,4.505500031,4.024000031,3.633000004,4.640999991,4.293499994,3.893000036,3.752500004,4.938499939,4.271000022,3.697499979,3.626000023
1/30/2006,4.042999995,3.54399997,3.231500018,3.158000004,3.926000035,3.509499979,3.082500005,3.248000014,4.49549998,3.842499983,2.924499989,3.068000001,5.472500014,4.507999992,3.317500019,3.095500016,5.450999999,5.280499983,4.450499988,3.868000019,5.303499985,5.754500031,5.275499964,4.933500016,5.338499975,5.628500032,5.335000014,5.042000008,5.488500071,5.395500016,5.135000038,5.005000007,5.974000001,5.429999971,4.934500027,4.915500009
1/31/2006,-1.824583337,-1.488333294,-1.332916665,-1.34874997,-1.947916647,-1.639166678,-1.369583335,-1.304166665,-1.928750011,-1.630416676,-1.35666669,-1.206666646,-1.845416663,-1.590833313,-1.350416676,-1.125416664,-1.779166667,-1.610833364,-1.327500019,-1.002083316,-1.951666686,-1.697083379,-1.354583344,-1.003333323,-2.171250017,-1.710833311,-1.381666642,-1.166666685,-2.066666676,-1.615000018,-1.292916692,-1.212500016,-1.954583339,-1.512499989,-1.162083351,-1.108333352
2/1/2006,-1.787272729,-1.839999998,-1.811363624,-1.773636377,-1.745454531,-1.764545474,-1.761818192,-1.709090916,-1.679545458,-1.684090911,-1.684545449,-1.619090914,-1.606363649,-1.606363617,-1.61,-1.592272721,-1.580454561,-1.581818184,-1.589090912,-1.589545467,-1.583636364,-1.574545445,-1.575000015,-1.55636364,-1.566818187,-1.522727287,-1.485454546,-1.449545448,-1.484545445,-1.42954548,-1.378181821,-1.344090911,-1.416818178,-1.364545466,-1.328181811,-1.34681818
2/2/2006,3.604347815,3.200869589,2.993478259,2.961304347,3.523043456,3.190869551,2.909999993,2.843913053,3.483043485,3.153478236,2.811739087,2.663913044,3.461739109,3.130434792,2.780000038,2.52999998,3.368260885,3.204347834,2.831304345,2.429565212,3.486956515,3.330434786,2.918260871,2.515217364,3.680434741,3.360434788,3.027391303,2.799130441,3.672608639,3.303478258,3.008260886,2.937826131,3.708260893,3.263043466,2.893043479,2.807391267
2/3/2006,5.719999985,5.406363682,5.159090887,5.087727308,5.653181791,5.352727283,5.025909077,5.091818192,5.939999992,5.464999936,4.817727241,4.860909072,6.464090932,5.787727248,4.961818186,4.724090934,6.402727257,6.234090892,5.573636337,5.021363627,6.317727262,6.555909113,6.048181837,5.612272696,6.328181852,6.443181818,6.098181855,5.783181819,6.323636337,6.180909092,5.919999968,5.789090937,6.548636306,6.095000029,5.685909054,5.600909081
2/4/2006,1.551904781,1.870476171,1.933333312,1.841428584,1.269523822,1.555714305,1.783333344,1.909523825,1.459523757,1.652380922,1.718571459,1.949523819,1.885238068,1.909999996,1.860000028,2.167142845,1.985238166,2.180476149,2.415714289,2.844285724,1.909523816,2.211428591,2.722857149,3.327619019,1.987619088,2.317619085,2.762857106,3.11095236,2.521428596,2.744285711,2.94428574,3.082857152,3.144285673,3.18857145,3.197142862,3.295238098
2/5/2006,-3.58250013,-3.323500103,-3.114000124,-3.020500109,-3.382000059,-3.118500143,-2.893000139,-2.675500116,-3.027500114,-2.818500137,-2.664000142,-2.333500113,-2.578000131,-2.446000098,-2.343000105,-1.988500132,-2.412500137,-2.22250013,-1.888500128,-1.378000112,-2.56050011,-2.245000126,-1.660000098,-0.987500114,-2.678500108,-2.154500107,-1.597500116,-1.191000119,-2.462500137,-1.852500134,-1.34950012,-1.182000123,-2.324000101,-1.634000105,-1.076000132,-0.999500111
2/6/2006,1.325000001,0.973181822,0.788636349,0.784545467,1.34045452,1.061818177,0.795000012,0.856818178,1.539545463,1.173181789,0.715454545,0.754545443,1.866363643,1.399545466,0.839999996,0.647727275,1.823636361,1.676818188,1.195909085,0.764090895,1.750454564,1.894545464,1.486363631,1.109999993,1.703181835,1.785454542,1.496363632,1.230454536,1.622272743,1.523181805,1.33045454,1.216363649,1.699090927,1.414090906,1.167272714,1.120454558
2/7/2006,2.920476209,2.707619071,2.550476188,2.51142858,2.848095278,2.677619064,2.499523807,2.525238097,2.938095212,2.688571421,2.360952363,2.379523791,3.141428533,2.801428582,2.400952387,2.317142868,3.082380979,3.019523853,2.738571469,2.528571408,3.016666684,3.17095238,2.989047611,2.821428588,2.983333325,3.028095271,2.845238118,2.669523837,3.015238084,2.822380971,2.574761887,2.461428554,3.258095236,2.81476193,2.442380941,2.481904752
2/8/2006,-5.915000033,-5.473000014,-5.154500008,-5.050499976,-5.666500044,-5.302000022,-4.964999938,-4.838999999,-5.543999982,-5.139999914,-4.680999959,-4.457500005,-5.505500031,-5.047999978,-4.520000029,-4.120500004,-5.343000007,-5.122500014,-4.513999999,-3.829999977,-5.354999971,-5.311999941,-4.599500036,-3.836000013,-5.357499933,-5.076999998,-4.431999993,-3.901499987,-5.121000028,-4.555500007,-3.971999991,-3.719000018,-5.134500051,-4.299499989,-3.616999984,-3.602499998
2/9/2006,-4.264499998,-3.977499974,-3.728999996,-3.603499973,-3.959000003,-3.697499979,-3.461499989,-3.322500002,-3.798500013,-3.52299999,-3.211000013,-2.985999995,-3.700000012,-3.389500022,-3.024999988,-2.680500001,-3.551500046,-3.386000001,-2.894999999,-2.305500001,-3.533499992,-3.516499996,-2.887500012,-2.183500004,-3.457499999,-3.24149996,-2.644999993,-2.141999972,-3.147000015,-2.661999995,-2.135000026,-1.880000013,-3.073999989,-2.333500028,-1.722500005,-1.693000004
2/10/2006,-1.13391305,-1.343043507,-1.392608713,-1.35913042,-1.097826064,-1.235217402,-1.341739141,-1.252173904,-0.923913045,-1.082608683,-1.283043481,-1.184782625,-0.673913023,-0.879565237,-1.119565212,-1.130869561,-0.652173916,-0.693043472,-0.84695653,-0.935652168,-0.655652211,-0.594347864,-0.656521738,-0.668695667,-0.596956511,-0.552608686,-0.557826091,-0.559565207,-0.49478258,-0.484347834,-0.485652169,-0.468695637,-0.362608706,-0.417391318,-0.47608696,-0.496956518
2/11/2006,4.148636141,3.627727086,3.328636148,3.283636142,4.092727054,3.663181603,3.254999797,3.334999816,4.434090739,3.860908833,3.129999768,3.160908875,5.015908848,4.263636139,3.35999977,3.072272496,4.946817875,4.758181539,4.033636136,3.427727056,4.862272561,5.110454343,4.555454373,4.075454308,4.889545224,4.989545226,4.602272548,4.254545244,4.948181589,4.728636135,4.397272506,4.252727032,5.284545194,4.712727037,4.221363404,4.1913634
2/12/2006,-6.250952422,-5.671904791,-5.320476189,-5.274761912,-6.300000018,-5.744285686,-5.222857135,-4.989999997,-6.154761855,-5.571428584,-4.99190475,-4.564285731,-5.945714264,-5.389047608,-4.796666668,-4.147142833,-5.756666581,-5.364285713,-4.54333334,-3.546666676,-6.000952372,-5.57761903,-4.508571394,-3.373809575,-6.283809497,-5.468095277,-4.521904764,-3.827142822,-5.983809494,-5.002857162,-4.176190437,-3.904285708,-5.830476148,-4.67809526,-3.738095261,-3.600476194
2/13/2006,-4.857368406,-4.381052657,-4.091578948,-4.021052649,-4.677368428,-4.292105298,-3.952631524,-3.832631575,-4.62631582,-4.220526319,-3.773684188,-3.541052655,-4.644736817,-4.198947342,-3.669473711,-3.17210525,-4.511578911,-4.232631558,-3.487894723,-2.598421047,-4.572105257,-4.434210526,-3.487368395,-2.462631583,-4.625263114,-4.186842115,-3.343684209,-2.667368418,-4.357368457,-3.595263167,-2.843684209,-2.542105273,-4.373684243,-3.307368429,-2.444736845,-2.405789476
2/14/2006,-1.780909072,-1.83363635,-1.81999998,-1.770000006,-1.585000017,-1.649545474,-1.734545447,-1.634545451,-1.260000006,-1.412727292,-1.640454528,-1.544545469,-0.842272727,-1.083636381,-1.386818188,-1.399999981,-0.768636339,-0.801818203,-0.957727287,-1.002272741,-0.775454541,-0.67181819,-0.669090923,-0.582272714,-0.672272725,-0.556363635,-0.467727287,-0.389999998,-0.452272735,-0.346363646,-0.259545454,-0.191363628,-0.219090926,-0.180454545,-0.174545452,-0.220909074
2/15/2006,0.633043483,0.221304347,0.013478255,0.014782606,0.717826083,0.359565216,0.016086953,0.041304348,0.984347825,0.525652172,-0.031304345,-0.079999997,1.379999997,0.813478262,0.13608696,-0.19782609,1.352608697,1.125217381,0.476521739,-0.143478258,1.367391296,1.393913048,0.785652173,0.231304351,1.481739133,1.397826082,0.990434791,0.669130435,1.5547826,1.288260856,0.990869569,0.900000016,1.787391297,1.290434776,0.86304348,0.759999995
2/16/2006,-1.128636363,-1.294090915,-1.35090909,-1.32772727,-1.053636364,-1.183636358,-1.310454539,-1.219999999,-0.757272719,-0.966363635,-1.265000006,-1.184090909,-0.324545448,-0.637727268,-1.045000008,-1.142727275,-0.287727274,-0.360454543,-0.683636366,-0.934999998,-0.384999995,-0.191363648,-0.41136363,-0.571818183,-0.430000005,-0.194545454,-0.271363637,-0.362727279,-0.341818179,-0.224090911,-0.213636363,-0.226363631,-0.145909087,-0.184999996,-0.241363633,-0.300454543
2/17/2006,-0.488571429,-0.441428563,-0.406666666,-0.381904762,-0.419047615,-0.375238098,-0.344761897,-0.345238096,-0.43333333,-0.390476194,-0.336190473,-0.329523807,-0.473333336,-0.41952381,-0.348095236,-0.301904762,-0.468095232,-0.443333333,-0.358095242,-0.267142857,-0.488571424,-0.472380952,-0.378571426,-0.279999996,-0.535238098,-0.457619052,-0.364761909,-0.296190476,-0.569047614,-0.433809522,-0.315238095,-0.282857144,-0.654285706,-0.439523806,-0.253809525,-0.239047615
2/18/2006,-0.436500002,-0.153999992,-0.0205,0.02300001,-0.2895,-0.055500002,0.116000007,0.223000002,-0.075499994,0.088500005,0.200500003,0.372000006,0.203000007,0.295499985,0.355999997,0.549499997,0.30500001,0.426000022,0.617499998,0.910500004,0.164500021,0.415000006,0.749999998,1.1195,-0.005000017,0.380999988,0.685,0.878500012,-0.024499983,0.394499983,0.69900001,0.760499996,-0.069499993,0.432999997,0.866499989,0.983000004
2/19/2006,-2.162857138,-2.148571426,-2.095714282,-2.050476191,-2.058571449,-2.0404762,-2.024285705,-2.006190482,-2.059047622,-2.031428564,-1.981904754,-1.951904757,-2.101904772,-2.049523805,-1.978095236,-1.948095237,-2.081428581,-2.09142857,-2.045238096,-2.015238122,-2.046666661,-2.120000006,-2.094761922,-2.063333332,-1.998095253,-2.034285704,-1.987142862,-1.931904771,-1.910476187,-1.890952384,-1.841428568,-1.793809518,-1.871428574,-1.820476172,-1.788095236,-1.821428542
2/20/2006,-1.607272729,-1.408636358,-1.271363637,-1.211363624,-1.371818178,-1.24545454,-1.161818192,-1.139090912,-1.228636366,-1.13318181,-1.036818171,-1.016818173,-1.114545452,-1.020909104,-0.942272722,-0.942272727,-1.034545455,-1.023181822,-0.985000005,-0.955000003,-1.031363645,-1.043636369,-1.017727276,-0.987272739,-1.018636363,-1.000000003,-0.960454547,-0.921818178,-0.926363623,-0.907272736,-0.878181816,-0.850909092,-0.837727279,-0.843636359,-0.861363637,-0.893181813
2/21/2006,0.071999996,0.285000001,0.419999994,0.434499997,0.038000006,0.237999993,0.428999999,0.458000016,-0.025000003,0.214999997,0.486999997,0.570000009,-0.121499996,0.149499986,0.462499997,0.677500011,-0.080500013,0.045000014,0.371499989,0.706500002,-0.120499984,-0.072499999,0.265999996,0.577499995,-0.225499986,-0.129500013,0.084000004,0.23850001,-0.322500008,-0.158999998,-0.00849999,0.015999999,-0.478,-0.210499996,0.026500003,0.128499987
2/22/2006,1.493809526,1.663809512,1.739047634,1.721904764,1.426666666,1.565714289,1.691428589,1.720952376,1.417142864,1.561904766,1.703333338,1.772857143,1.42714285,1.561904783,1.694761896,1.810952409,1.453333333,1.530476205,1.661904759,1.800476213,1.387142883,1.481904753,1.623333319,1.734285712,1.255714289,1.365714296,1.427142868,1.444285717,1.095238095,1.194285714,1.243333361,1.20571427,0.945714294,1.063333347,1.164761883,1.218095247
2/23/2006,2.065416664,2.088333348,2.077916674,2.073333323,2.099166674,2.097916665,2.090833339,2.044583338,2.00916667,2.022499996,2.064583344,2.002916674,1.85874996,1.907916682,1.978749998,1.930416686,1.839999989,1.807083341,1.803750003,1.747083334,1.929583369,1.775833337,1.697916673,1.580416664,2.017499998,1.752083346,1.615416664,1.532916659,1.966249979,1.694166671,1.504583332,1.454583334,1.919166653,1.640833318,1.415416659,1.405416662
2/24/2006,-2.014444451,-1.823333333,-1.689444453,-1.635555539,-1.868333317,-1.725555546,-1.601111093,-1.671666655,-2.019444446,-1.822777771,-1.544999994,-1.625,-2.318333328,-2.024444448,-1.687222226,-1.746111105,-2.299999985,-2.316111101,-2.214444445,-2.26111112,-2.277777778,-2.445555568,-2.555555556,-2.727222204,-2.352222231,-2.43111113,-2.507222222,-2.559444454,-2.49555556,-2.475555566,-2.441111114,-2.441666683,-2.727777746,-2.592777782,-2.478333354,-2.534444465
2/25/2006,1.531363638,1.459090914,1.396363612,1.395000001,1.651363647,1.541363638,1.394999991,1.448181822,1.925909106,1.698181803,1.37545454,1.404545431,2.314545427,1.974545468,1.543181804,1.416818178,2.331818189,2.248636357,1.909999983,1.639999995,2.27545453,2.425454543,2.187272752,1.997727285,2.270909069,2.392727249,2.260909068,2.133636351,2.268636348,2.288181799,2.231818207,2.190909097,2.35818183,2.270454561,2.195909096,2.188181819
2/26/2006,0.478499871,0.590999901,0.595999895,0.545499857,0.346499842,0.432999856,0.496499899,0.509499887,0.240999901,0.311999843,0.376999925,0.441999868,0.146999902,0.202999906,0.268499877,0.382499873,0.120499869,0.169999843,0.268499912,0.379999903,0.063499892,0.13799994,0.25399988,0.359999898,-0.032500127,0.089999807,0.172499909,0.217999874,-0.061000115,0.050499931,0.117999879,0.116999882,-0.073000157,0.03549991,0.129499836,0.172999859
2/27/2006,-5.725714241,-5.36428573,-5.085714283,-4.952380952,-5.263333332,-5.010952359,-4.812857151,-4.672857126,-4.85190471,-4.650476183,-4.464761916,-4.295238103,-4.443809489,-4.268095227,-4.137619019,-4.03761908,-4.234761865,-4.171904765,-4.040952393,-3.86523807,-4.264761902,-4.193809485,-4.000476208,-3.746190475,-4.241904719,-4.009047579,-3.731904746,-3.503333342,-4.000476167,-3.658095256,-3.343333333,-3.191428588,-3.855238117,-3.449523799,-3.141428614,-3.205714333
2/28/2006,-0.392500002,-0.112499991,-0.041999988,-0.117500023,-0.709999998,-0.431000012,-0.171499998,-0.123000019,-0.814000003,-0.518000008,-0.243999989,-0.101999997,-0.839499995,-0.580999994,-0.320499994,-0.058000005,-0.818000009,-0.63200001,-0.309500006,0.0555,-0.962999996,-0.731500002,-0.348499992,0.020499991,-1.158999982,-0.808000003,-0.515500001,-0.326000005,-1.103500003,-0.796499993,-0.580499998,-0.540000002,-1.013000003,-0.726999987,-0.488500002,-0.37400001
